Guangzhou CANUDILO Fashion,2012-02-15
EOS Imaging SA,2012-02-15
Christine Intl Hldg Ltd,2012-02-15
Intrasense SA,2012-02-15
Ozak Gayrimenkul Yatirim,2012-02-15
Sprott 2012 FT LP,2012-02-15
Sports Stars Media plc,2012-02-15
Unique Hotel and Resort Ltd,2012-02-15
Vela Minerals Ltd,2012-02-15
CUI Global Inc,2012-02-16
Canoe 2012 FT LP,2012-02-16
Infinity Minerals Corp,2012-02-16
MRF 2012 Resource LP,2012-02-16
Panjawattana Plastic PCL,2012-02-16
Sinodata Co Ltd,2012-02-16
Brightcove Inc,2012-02-17
China Commun Constr Co Ltd,2012-02-17
First Asset Canadian Dividend,2012-02-17
Inside Secure SA,2012-02-17
Jiangsu Wutong Commun Co Ltd,2012-02-17
Portola Resources Inc,2012-02-17
Xiwang Special Steel Co Ltd,2012-02-17
Star Travel Corp,2012-02-17
Stone 2012 FT LP,2012-02-17
Ceres Inc,2012-02-21
Grupa Nokaut SA,2012-02-21
Front Street FT 2012-I LP,2012-02-22
Goodrich Resources Ltd,2012-02-22
Bazaarvoice Inc,2012-02-23
Cushing Royalty & Income Fund,2012-02-23
Mackwoods Energy Ltd,2012-02-23
PACEpartners Inc,2012-02-23
Proto Labs Inc,2012-02-23
Tea Life Co Ltd,2012-02-23
Virtus Global Multi-Sector,2012-02-23
ROI Acquisition Corp,2012-02-24
Shenyang Blue Silver Industry,2012-02-24
Multi Commodity Exchange,2012-02-25
Asante Gold Corp,2012-02-27
Beijing WKW Auto Parts Co Ltd,2012-02-27
Beijing SDL Technology Co Ltd,2012-02-27
Jiangxi Boya Biopharmaceutical,2012-02-27
Everyday Network Co Ltd,2012-02-28
istyle Inc,2012-02-28
Home Loan Servicing Solutions,2012-02-28
Boadicea Resources Ltd,2012-02-29
Wowprime Corp,2012-02-29
Jiangsu Zhongtai Bridge Steel,2012-02-29
Osaka Kohki Co Ltd,2012-02-29
Qwest 2012 Oil & Gas FT LP,2012-02-29
Sunshine Oilsands Ltd,2012-02-29
Triumph Ventures II Corp,2012-02-29
Triumph Ventures III Corp,2012-02-29
Bluedon Info Security Tech Co,2012-03-01
Chelsea Acquisition Corp,2012-03-01
Kemen Noodle Mnfr Co Ltd,2012-03-01
Xin Zhi Motor Co Ltd,2012-03-01
Yelp Inc,2012-03-01
Leyard Optoelectronic Co Ltd,2012-03-01
Changsha Sinocare Co Ltd,2012-03-02
Eumeralla Resources Ltd,2012-03-02
Nebo Capital Corp,2012-03-02
Papua Mining Plc,2012-03-02
Pubang Landscape Architecture,2012-03-02
Taraf Gazetecilik Sanayi ve,2012-03-02
Whiteknight Acquisitions II,2012-03-02
Hakim Information Tech Co Ltd,2012-03-05
M-up Inc,2012-03-05
Manado Gold Corp,2012-03-05
Nigbas Nigde Beton Sanayi ve,2012-03-05
Shenzhen Moso Power Supply,2012-03-05
Tesco Lotus Ret Growth Freehol,2012-03-05
UOB8TF,2012-03-05
Lifenet Insurance Co,2012-03-06
Fuchun Communications Co Ltd,2012-03-06
Qannas Investments Ltd,2012-03-06
Select Income REIT,2012-03-06
Stratton Capital Corp,2012-03-06
Chateau Intl Dvlp Co Ltd,2012-03-07
Nationstar Mortgage Hldg Inc,2012-03-07
Pantheon Ventures Ltd,2012-03-07
Polygreen Resources Co Ltd,2012-03-07
Shenzhe nJufei Optoelectronics,2012-03-07
Land & Houses Freehold &,2012-03-08
Maple Leaf 2012 Energy Income,2012-03-08
Shenzhen ChangFang LED,2012-03-08
Currency Exchange Intl Corp,2012-03-09
Hitit Holding AS,2012-03-09
Jiangsu Yunyi Electric Co Ltd,2012-03-09
Toyou Feiji Electronics Co Ltd,2012-03-09
Wand Capital Corp,2012-03-09
Vissem Electronics Co Ltd,2012-03-09
Atico Mining Corp,2012-03-12
Breaker Resources NL,2012-03-12
Guangdong Delian Group Co Ltd,2012-03-12
Thunderstruck Resources Ltd,2012-03-12
Armour Energy Ltd,2012-03-13
Canada Dominion Resources 2012,2012-03-13
Beijing Shouhang Resources,2012-03-13
Allison Transmission Hldg Inc,2012-03-14
Demandware Inc,2012-03-14
Godex International Co Ltd,2012-03-14
M/A-COM Technology Hldg,2012-03-14
Vector Inc,2012-03-14
JiangSu YuXing Film Tech Co,2012-03-15
Sprott 2012 FT LP,2012-03-15
Andina Acquisition Corp,2012-03-16
Canoe 2012 FT LP,2012-03-16
Inmax Holding Co Ltd,2012-03-16
Norrep Performance 2012 FT LP,2012-03-16
Ningbo Cixing Co Ltd,2012-03-16
Trigiant Group Ltd,2012-03-16
Unite Capital Corp,2012-03-16
Kinetic Mines & Energy Ltd,2012-03-16
Energy Assets Group Plc,2012-03-19
Hangzhou Everfine Photo-E-Info,2012-03-19
Solutions4CO2 Inc,2012-03-19
Zuri Capital Corp,2012-03-19
Anshan Heavy Duty Mining Mach,2012-03-19
Big Five Capital Corp,2012-03-20
BlueCrest BlueTrend Ltd,2012-03-20
DKSH Holding AG,2012-03-20
Middlefield Income Plus II,2012-03-20
Strategic Income Allocation,2012-03-20
Walton Westphalia Dvlp Corp,2012-03-20
Ziggo NV,2012-03-20
Ant Precision Industry Co Ltd,2012-03-20
BGS Acquisition Corp,2012-03-20
Cordlife Group Ltd,2012-03-21
ExactTarget Inc,2012-03-21
Plata Latina Minerals Corp,2012-03-21
Vantiv Inc,2012-03-21
CaesarStone Sdot-Yam Ltd,2012-03-21
Front Street FT 2012-I LP,2012-03-22
Galectin Therapeutics Inc,2012-03-22
World Wide Web Ibercom SA,2012-03-22
Kolon Fashion Material Inc,2012-03-22
MarketingMobileText Inc,2012-03-22
Parametric Sound Corp,2012-03-22
Shandong Zhongji Electrical,2012-03-22
Spencer Resources Ltd,2012-03-22
Vipshop Holdings Ltd,2012-03-22
Whiting USA Trust II,2012-03-22
Constructora Ingevec SA,2012-03-22
Ateam Inc,2012-03-23
GI Technologies(Beijing)Co Ltd,2012-03-23
Alinma Tokio Marine Co,2012-03-25
Allegiance Coal Ltd,2012-03-26
C Level III Inc,2012-03-26
Bushveld Minerals Ltd,2012-03-26
EITA Resources Bhd,2012-03-26
Guangdong Homa Appl Co Ltd,2012-03-26
Olympic Cards Ltd,2012-03-26
Vantage Development SA,2012-03-26
Auhua Clean Energy plc,2012-03-27
Annie's Inc,2012-03-27
Construcciones El Condor SA,2012-03-27
Legg Mason BW Global Income,2012-03-27
MRF 2012 Resource LP,2012-03-27
Regional Management Corp,2012-03-27
Vocera Communications Inc,2012-03-27
Beyaz Filo Oto Kiralama AS,2012-03-28
CW Group Holdings Ltd,2012-03-28
CafePress Inc,2012-03-28
DBV Technologies SA,2012-03-28
Merrimack Pharmaceuticals Inc,2012-03-28
Millennial Media Inc,2012-03-28
Rexnord Corp,2012-03-28
Rare Earths Global Ltd,2012-03-28
Xi'an LONGi Silicon Materials,2012-03-28
Enphase Energy Inc,2012-03-29
Juda Intl Hldg Ltd,2012-03-29
Megal Capital Corp,2012-03-29
Natl Buildings Constr Corp Ltd,2012-03-29
Qwest 2012 Oil & Gas FT LP,2012-03-29
Shanghai Kangda New Materials,2012-03-29
Wonderful Sky Financial Ltd,2012-03-29
Gaslog Ltd,2012-03-29
GuangDong HuaSheng Electrical,2012-03-30
Matrix 2012-I National,2012-03-30
Unique Resources Corp,2012-03-30
NMC Health Plc,2012-04-02
Stone 2012 FT LP,2012-04-02
GT Capital Holdings Inc,2012-04-03
iVoiceIdeas Inc,2012-04-03
TCP Capital Corp,2012-04-03
Estrella Resources Ltd,2012-04-04
MT Educare Ltd,2012-04-04
Phnom Penh Water Supply,2012-04-04
Retail Ppty of Americas Inc,2012-04-04
Badaro No.19 Inv Co,2012-04-05
Gold by Gold SA,2012-04-05
Morguard N Amer Res REIT,2012-04-05
Naibu Global Intl Company Plc,2012-04-05
Black Springs Capital Corp,2012-04-09
Erickson Air-Crane Inc,2012-04-10
Interconnect Ventures Corp,2012-04-10
Yechiu Metal Recycling(China),2012-04-10
Bekasi Fajar Industrial Estate,2012-04-10
Forum Energy Technologies Inc,2012-04-11
ID Logistics SA,2012-04-11
MRC Global Inc,2012-04-11
Oaktree Capital Group LLC,2012-04-11
Uchiyama Holdings Co Ltd,2012-04-11
Civmec Ltd,2012-04-12
Guangdong Eastone Century Tech,2012-04-12
Maple Leaf 2012 Energy Income,2012-04-12
A1 Consolidated Gold Ltd,2012-04-12
SBI Mortgage Co Ltd,2012-04-12
Surfilter Network Tech Co Ltd,2012-04-12
Suavitas SA,2012-04-12
Dongjiang Environmental Co Ltd,2012-04-13
Xinjiang Tianshan Animal,2012-04-13
Cardiff Energy Corp,2012-04-16
Cocolonet Co Ltd,2012-04-16
Puma Biotechnology Inc,2012-04-16
Shandong Longquan Pipeline,2012-04-16
Zattikka PLC,2012-04-16
Digital Cinema Destinations,2012-04-17
Global Premium Hotels Ltd,2012-04-17
Jiangnan Group Ltd,2012-04-17
SandRidge Mississippian,2012-04-17
Universal Engeisha Co Ltd,2012-04-17
Synertone Communication Corp,2012-04-17
YCC Parts MFG Co Ltd,2012-04-17
Charm Care Corp,2012-04-18
East West Banking Corp,2012-04-18
Osprey Medical Inc,2012-04-18
Rotam Global AgroSciences Ltd,2012-04-18
Sanifoam Sunger Sanayi ve,2012-04-18
Solar America Corp,2012-04-18
Splunk Inc,2012-04-18
Tumi Holdings Inc,2012-04-18
Kenedix Residential Investment,2012-04-18
Cia de Locacao das Americas,2012-04-19
Infoblox Inc,2012-04-19
Midstates Petroleum Co Inc,2012-04-19
Proofpoint Inc,2012-04-19
Solar Company SA,2012-04-19
Western Securities Co Ltd,2012-04-19
ZheJiang AoKang Shoes Co Ltd,2012-04-19
Haitong Securities Co Ltd,2012-04-19
Beijing Cuiwei Tower Co Ltd,2012-04-20
Bloom Select Income Fund,2012-04-20
Cuesta Coal Ltd,2012-04-20
Ningbo David Medical Device Co,2012-04-20
Ginko International Co Ltd,2012-04-20
Mutto Optronics Corp,2012-04-20
Newfield Resources Ltd,2012-04-20
People.cn Co Ltd,2012-04-20
Slate US Opportunity Rlty Tr,2012-04-20
Viatron Technologies Inc,2012-04-20
Yongsheng Capital Inc,2012-04-20
Yeong Guan Energy Tech Grp Co,2012-04-20
Boomsense Technology Co Ltd,2012-04-23
Brunello Cucinelli SpA,2012-04-23
China Integrated Media Corp,2012-04-23
Mira III Acquisition Corp,2012-04-23
TSH Biopharm Corp Ltd,2012-04-23
Xingye Leather Tech Co Ltd,2012-04-23
ASB Capital Inc,2012-04-24
Clearsign Combustion Corp,2012-04-24
Envivio Inc,2012-04-24
Matrix 2012-I National,2012-04-24
Srivichai Vejvivat PCL,2012-04-24
WB II Acquisition Corp,2012-04-24
Adimmune Corp,2012-04-25
Alpek SAB de CV,2012-04-25
Ares Commercial RE Corp,2012-04-25
Banco BTG Pactual SA,2012-04-25
Global Green Inc,2012-04-25
Nuveen Real Asset Income,2012-04-25
Prudential Short Duration High,2012-04-25
Starland Holdings Ltd,2012-04-25
Unicasa Industria de Moveis SA,2012-04-25
Vexim SA,2012-04-25
Acquity Group Ltd,2012-04-26
Ourpalm Co Ltd,2012-04-26
Branding China Group Ltd,2012-04-26
China Zhongsheng Resources,2012-04-26
Edgen Group Inc,2012-04-26
Monarch Health Services Ltd,2012-04-26
Sichuan Star Cable Co Ltd,2012-04-26
Snoozebox Holdings plc,2012-04-26
Watusi Capital Corp,2012-04-26
Work Service SA,2012-04-26
Zhejiang Jingsheng Mechanical,2012-04-26
Matrix 2012-I National,2012-04-27
Merah Resources Ltd,2012-04-27
Qwest 2012 Oil & Gas FT LP,2012-04-27
Shenzhen Jiawei Photovoltaic,2012-04-27
Symbio Capital Corp,2012-04-27
Zeta Petroleum Ltd,2012-04-27
Azincourt Resources Inc,2012-04-30
Royal Lifescience Corp,2012-04-30
Supernus Pharmaceuticals Inc,2012-04-30
Cargoport Logistics CA,2012-05-01
ITUNA Capital Corp,2012-05-01
Norrep Performance 2012 FT LP,2012-05-01
Alexandra Capital Corp,2012-05-01
The Carlyle Group LP,2012-05-02
DelSolar Co Ltd,2012-05-02
EverBank Financial Corp,2012-05-02
Glory Science Co Ltd,2012-05-02
Gold Ridge Exploration Corp,2012-05-02
Lateral Capital Corp,2012-05-02
Litemax Electronics Inc,2012-05-02
MC Partners Inc,2012-05-02
Pacific Coast Oil Trust,2012-05-02
Retroscreen Virology Group Plc,2012-05-02
Southtech Capital Corp,2012-05-02
TPL Trakker Ltd,2012-05-02
PetroLogistics LP,2012-05-03
Tilly's Inc,2012-05-03
Flying Finl Svc Hldg Ltd,2012-05-04
Oylum Sinai Yatirimlar AS,2012-05-04
Tribhovandas Bhimji Zaveri Ltd,2012-05-04
Walmer Capital Corp,2012-05-04
Epoxy Base Electn Material,2012-05-07
Jiangyin Haida Rubber&Plastic,2012-05-07
China ShouGuan Mining Corp,2012-05-08
Audience Inc,2012-05-09
Clear Mountain Resources Corp,2012-05-09
FNR Energy III LP,2012-05-09
WageWorks Inc,2012-05-09
Western Asset Mortgage Capital,2012-05-09
W270 Inc,2012-05-09
Atrum Coal NL,2012-05-09
Aquino Milling Inc,2012-05-10
Brompton 2012 FT LP,2012-05-10
Edwards Group Ltd,2012-05-10
Haikui Seafood AG,2012-05-10
Ignite Restaurant Group Inc,2012-05-10
Pestech International Bhd,2012-05-10
Shandong Tongda Island New,2012-05-10
Zhejiang Meida Ind,2012-05-10
Bora Bora Resources Ltd,2012-05-10
Beijing Bohui Innovation Tech,2012-05-11
Guangdong Sunwill Precising,2012-05-11
Shenzhen Microgate Tech Co Ltd,2012-05-11
Jiangsu Sunrain Solar Energy,2012-05-11
Spirit Bear Capital Corp,2012-05-11
Titan Goldworx Resources Inc,2012-05-11
Yantai Dongcheng Biochemicals,2012-05-11
Najran Cement Co,2012-05-12
Five Nines Ventures Ltd,2012-05-14
Hermes Microvision Inc,2012-05-14
Ua Withya PCL,2012-05-14
China City Railway Transp Ltd,2012-05-15
Cluff Natural Resources Plc,2012-05-15
Goldrooster AG,2012-05-15
Orge Enerji Elektrik Taahhut,2012-05-15
Prizma Pres Matbaacilik,2012-05-15
Swee Hong Ltd,2012-05-15
Calata Corp,2012-05-16
Elcora Resources Corp,2012-05-16
Tucson Acquisition Corp,2012-05-16
Facebook Inc,2012-05-17
Guangzhou Pearl River Piano,2012-05-17
Kitanotatsujin Corp,2012-05-17
Teknosa Ic ve Dis Ticaret AS,2012-05-17
Bannon Ltd,2012-05-18
CTS Intl Logistics Corp Ltd,2012-05-18
Canadian 50 Advntgd Prf Sh Fnd,2012-05-18
East Coast Inv Grade Inc Fnd,2012-05-18
Energy Leaders Income Fund,2012-05-18
Golden Sun Capital Inc,2012-05-18
Goyo Foods Industry Co Ltd,2012-05-18
HC SemiTek Corp,2012-05-18
JFT Strategies Fund,2012-05-18
Jiangsu Dewei Advanced,2012-05-18
Mega Polietilen Kopuk Sanayi,2012-05-18
Sojourn Ventures Inc,2012-05-18
Beijing Watertek Info Tech Co,2012-05-21
Fujian Jinsen Forestry Co Ltd,2012-05-21
Asia Aviation PCL,2012-05-22
Speciality Restaurants Ltd,2012-05-22
Business Telecom Nyrt,2012-05-24
Huizhou Speed Wireless Tech,2012-05-24
LianYunGang HuangHai Machinery,2012-05-24
PIMCO Dynamic Income Fund,2012-05-24
Polisan Holding AS,2012-05-24
Precipitate Gold Corp,2012-05-24
Salient Midstream & MLP Fund,2012-05-24
Shenzhen Fenda Tech Co Ltd,2012-05-24
Winrock Resources Inc,2012-05-24
FX Hotels Group Inc,2012-05-25
Gas Malaysia Sdn Bhd,2012-05-25
Incadea Plc,2012-05-25
Zadar Ventures Ltd,2012-05-25
Bank Nizwa SAOC,2012-05-26
Al Tayyar Travel Group,2012-05-28
Guangdong HongDa Blasting Co,2012-05-28
Wuxi Huadong Heavy Mach Co Ltd,2012-05-28
Atoro Capital Corp,2012-05-29
Carvajal Empaques SA,2012-05-29
eUnits(TM)2 Yr US Mkt PT II,2012-05-29
Jupiter Infomedia Ltd,2012-05-29
Ledlink Optics Inc,2012-05-29
Mercom Oil Sands Plc,2012-05-29
TrovaGene Inc,2012-05-29
Wandisco PLC,2012-05-29
Fujian Longzhou Transp Co Ltd,2012-05-30
Grand Ocean Retail Group Ltd,2012-05-30
MCT Danismanlik AS,2012-05-30
Ar Tarim Organik Gida AS,2012-05-31
China Automotive Engineering,2012-05-31
Dakar Resource Corp,2012-05-31
Guangdong Dynavolt Power Tech,2012-05-31
Sacoven Plc,2012-05-31
Sino Wealth Electronic Ltd,2012-05-31
Transaction Capital Ltd,2012-05-31
Supra Boga Lestari PT,2012-05-31
Activia Properties Inc,2012-06-01
Bros Eastern Co Ltd,2012-06-01
Shanghai Kinetic Med Co Ltd,2012-06-01
Plesk Corp,2012-06-04
Safe Dynamics Corp,2012-06-04
Trez Capital Mortgage,2012-06-04
Shanghai Huahongjt Smart Sys,2012-06-05
Kingform Health Hometextile,2012-06-05
Chi Hua Fitness Co Ltd,2012-06-06
China U-Ton Holdings Ltd,2012-06-06
FNR Energy III LP,2012-06-06
Hailun Piano Co Ltd,2012-06-06
Utilitywise Plc,2012-06-06
Dongguan Eontec Co Ltd,2012-06-06
TGS Dis Ticaret AS,2012-06-07
Emergency Assistance Japan,2012-06-08
Brompton 2012 FT LP,2012-06-11
Killbear Acquisition Corp,2012-06-11
Selvaag Bolig ASA,2012-06-11
Dongwu Cement Intl Ltd,2012-06-12
Happiness&D Co Ltd,2012-06-12
Maxi-Cash Financial Services,2012-06-12
Ohizumi MFG Co Ltd,2012-06-12
Silicon Power Computer&Commun,2012-06-12
SVG Optronics Co Ltd,2012-06-13
E-waste Corp,2012-06-14
Felda Global Ventures Hldgs,2012-06-14
HealthLease Properties REIT,2012-06-14
Maple Leaf Short Duration 2012,2012-06-14
Mobcast Inc,2012-06-14
Top Resource Conservation,2012-06-14
Sajo Seafood Co Ltd,2012-06-15
Sinosun Tech Co Ltd,2012-06-15
US Masters Residential,2012-06-15
Xiezhong Intl Hldg Ltd,2012-06-15
Global Market Group Ltd,2012-06-18
MaxAlert Systems Ltd,2012-06-18
SRG Housing Finance Ltd,2012-06-18
Trisula International Tbk PT,2012-06-18
Alicanto Minerals Ltd,2012-06-19
Bethpage Capital Corp,2012-06-19
Brookfield High Yield Strat In,2012-06-19
Excel Latin America Bond Fund,2012-06-19
Huadian Fuxin Energy Corp Ltd,2012-06-19
Moneda Latam Fixed Income Fund,2012-06-19
Sriracha Construction PCL,2012-06-19
Toba Bara Sejahtra PT,2012-06-19
Taylor N American Eq Opp Fund,2012-06-19
Tianjin Motimo Membrane,2012-06-19
Zhejiang Yilida Ventilator Co,2012-06-19
DCG IRIS Ltd,2012-06-20
Social Reality Inc,2012-06-20
Top 20 Dividend Trust,2012-06-20
Centros Comerciales Sudamerica,2012-06-21
Chanticleer Holdings Inc,2012-06-21
FDT System Holding AB,2012-06-21
Lotto24 AG,2012-06-21
VSG Vange Software Group AG,2012-06-21
Xiao Nan Guo Restaurants,2012-06-21
Eris Technology Corp,2012-06-22
New Trend Lifestyle Group Plc,2012-06-22
Saudi Airlines Catering Co,2012-06-24
Nobel Capital Inc,2012-06-25
CITIC Heavy Industries Co Ltd,2012-06-25
China Nonferrous Mining Corp,2012-06-25
Crest Petroleum Corp,2012-06-25
MNC Sky Vision PT,2012-06-25
Aisha Steel Mills Ltd,2012-06-26
ClearBridge Energy MLP Total,2012-06-26
Comfort Commotrade Ltd,2012-06-26
EQT Midstream Partners LP,2012-06-26
MainStay DefinedTerm Municipal,2012-06-26
Northern Lights Resources Corp,2012-06-26
People & Technology Inc,2012-06-26
Respect Your Universe Inc,2012-06-26
Shanghai New Culture Media Grp,2012-06-26
Lotto24 AG,2012-06-26
Guangzhou Devotion Thermal,2012-06-27
Kobexindo Tractors Tbk PT,2012-06-27
Medifirst Solutions Inc,2012-06-27
Tesaro Inc,2012-06-27
Qualipak Intl Hldgs Ltd,2012-06-28
Exa Corp,2012-06-28
49 North 2012 Resource FT LP,2012-06-28
ServiceNow Inc,2012-06-28
Triox Ltd,2012-06-28
Bank Jatim,2012-06-29
China Alum Intl Engineering,2012-06-29
Epsilon Corp,2012-06-29
FLAP Kongre Toplanti,2012-06-29
Gabungan AQRS Bhd,2012-06-29
Jointeca Educ Solutions Ltd,2012-06-29
Kada Technology Holdings Ltd,2012-06-29
KTG Energie AG,2012-06-29
Tri Banyan Tirta PT,2012-06-29
OCK Group Bhd,2012-06-29
Prospect Global Resources Inc,2012-06-29
Rhino Exploration Inc,2012-06-29
Wishbone Gold Plc,2012-06-29
China Yongda Automobiles Hlds,2012-06-29
Digital Optics Co Ltd,2012-07-02
Zhejiang Giuseppe Garment Co,2012-07-02
Akdeniz Guvenlik Hizmetleri AS,2012-07-03
Jinhe Biotechnology Co Ltd,2012-07-03
Actcall Inc,2012-07-04
JM Capital II Corp,2012-07-04
Quality Houses Hotel & Residen,2012-07-04
Praetorian Resources Ltd,2012-07-04
Revolymer Plc,2012-07-04
Victory Mines Ltd,2012-07-04
Xilinmen Furniture Co Ltd,2012-07-04
FAST Casualwear AG,2012-07-05
Gading Development PT,2012-07-05
Merry Garden Holdings Ltd,2012-07-05
Methanor SCA,2012-07-05
Haitian Hydropower,2012-07-05
Jiangsu Hoperun Software Co,2012-07-06
Inner Mongolia Yitai Coal Co,2012-07-06
Lumar Natural Seafood SA,2012-07-06
Ming Le Sports AG,2012-07-06
Nable Communications Inc,2012-07-06
Yinbang Clad Material Co Ltd,2012-07-06
Bolina Holding Co Ltd,2012-07-09
Daxin Materials Corp,2012-07-09
Neo Group Ltd,2012-07-09
Shenyang Brilliant Elevator Co,2012-07-09
Wanguo Intl Mining Group Ltd,2012-07-09
Blackheath Resources Inc,2012-07-10
Cipta Multi Perkasa Tbk PT,2012-07-10
FS Bancorp Inc,2012-07-10
Hometrust Bancshares Inc,2012-07-10
Mastercraft Intl Holdings Ltd,2012-07-10
Pure Multi-Family REIT LP,2012-07-10
WirelessGate Inc,2012-07-10
Future Energy Corp,2012-07-11
Georgetown Bancorp Inc,2012-07-11
Silverman Holdings Ltd,2012-07-11
Sheen Tai Holdings Group Co,2012-07-12
Calibre Group Ltd,2012-07-12
China Putian Food Holding Ltd,2012-07-12
Enigmo Inc,2012-07-12
IHH Healthcare Bhd,2012-07-12
Jiangmen Kanhoo Ind Co Ltd,2012-07-12
Maple Leaf Short Duration 2012,2012-07-12
MCNEX Co Ltd,2012-07-12
Noka Resources Inc,2012-07-12
Organic Treehouse Ltd,2012-07-12
Sangam Advisors Ltd,2012-07-12
Hortifrut SA,2012-07-12
Changshu Tianyin,2012-07-13
JB Foods Ltd,2012-07-13
Howard Bancorp Inc,2012-07-13
Motic(Xiamen)Elec Grp Co Ltd,2012-07-13
PCC EXOL SA,2012-07-13
Wooyang HC Co Ltd,2012-07-13
Changsha Kaiyuan Instruments,2012-07-16
Etiler Inci Bufe Gida Sanayi,2012-07-16
Microtips Technology Inc,2012-07-16
VKS Projects Ltd,2012-07-16
Sincap Group Ltd,2012-07-17
Equamineral Holdings Ltd,2012-07-17
AJ Rent A Car Co Ltd,2012-07-17
Ascendas Hospitality Trust,2012-07-18
Beijing Taikong Panel Ind Corp,2012-07-18
Durata Therapeutics Inc,2012-07-18
Five Below Inc,2012-07-18
Hefei Meiya Optoelectronic,2012-07-18
Lecron Energy Saving Materials,2012-07-18
Corporacion Inmobiliaria Vesta,2012-07-19
KAYAK Software Corp,2012-07-19
Inversiones La Construccion SA,2012-07-19
Palo Alto Networks Inc,2012-07-19
Shijiazhuang Zhongmei Coal,2012-07-19
West Melville Metals Inc,2012-07-19
Infinity Cross Border Acquisit,2012-07-19
Honyu Wear-Resistant New,2012-07-20
NANOS Co Ltd,2012-07-20
Chuy's Holdings Inc,2012-07-23
Natural Grocers by Vitamin Cot,2012-07-24
E2open Inc,2012-07-25
Good Energy Group PLC,2012-07-25
Hyperion Therapeutics Inc,2012-07-25
Northern Tier Energy LP,2012-07-25
Remo Resources Inc,2012-07-25
AmREIT Inc,2012-07-26
Cohen & Steers Limited,2012-07-26
Del Frisco's Restaurant Grp LL,2012-07-26
Etherstack PLC,2012-07-26
Sichuan Hebang Corp Ltd,2012-07-26
Jiangsu New Yuancheng Cable Co,2012-07-26
Jiangsu Nata Opto-electronic,2012-07-26
Nuveen Preferred & Income Term,2012-07-26
Primi sui Motori SpA,2012-07-26
Tortoise Energy Independence F,2012-07-26
Success Holdings Co Ltd,2012-07-26
Hainan Shuangcheng Pharm Co,2012-07-27
KDM Shipping Public Ltd,2012-07-27
TLO Capital Corp,2012-07-27
WNS Studios Inc,2012-07-27
Sysma Holdings Ltd,2012-07-27
XR Energy Inc,2012-07-28
Anshu's Clothing Ltd,2012-07-30
Dynam Japan Holdings Co Ltd,2012-07-31
RCL Retail Ltd,2012-07-31
First Tractor Co Ltd,2012-07-31
Argent Energy Trust,2012-08-01
Eloqua Inc,2012-08-01
Hyde Park Acquisition Corp II,2012-08-01
Denge Yatirim Holding AS,2012-08-02
Globus Medical Inc,2012-08-02
Loncin Motor Co Ltd,2012-08-02
Pasukhas Group Bhd,2012-08-02
Datasonic Group Bhd,2012-08-03
Hangzhou Tigermed Consulting,2012-08-03
Karakas Atlantis Kiymetli,2012-08-03
Echeverria Izquierdo SA,2012-08-03
China Chaintek United Co Ltd,2012-08-06
Drewrys Brewing Co,2012-08-06
Goody Science&Tech Co Ltd,2012-08-06
Shenzhen Sunline Tech Co Ltd,2012-08-06
Ulaslar Turizm Yatirimlari ve,2012-08-06
Shanghai Lonyer Fuels Co Ltd,2012-08-06
Bloomin' Brands Inc,2012-08-07
Peregrine Semiconductor Corp,2012-08-07
